fecha_enc_vent,score,canal_venta
2025-08-18,7.7,MAIL
2025-08-18,9.0,TEL
2025-08-18,8.5,WA
2025-08-18,3.5,MAIL
2025-08-21,7.9,WA
2025-08-21,8.9,WA
2025-08-21,7.3,TEL
2025-08-21,4.5,WA
2025-08-21,6.2,WA
2025-08-21,7.0,WA
2025-08-21,7.7,WA
2025-08-21,7.6,WA
2025-08-21,6.6,PRE
2025-08-21,8.4,WA
2025-08-21,8.2,PRE
2025-08-21,8.9,PRE
2025-08-22,9.0,TEL
2025-08-22,9.6,WA
2025-08-22,8.3,PRE
2025-08-22,7.9,WA
2025-08-22,9.3,PRE
2025-08-25,6.0,PRE
2025-08-25,8.1,WA
2025-08-25,7.6,WA
2025-08-25,9.1,WA
2025-08-25,7.3,WA
2025-08-25,6.7,MAIL
2025-08-25,7.6,PRE
2025-08-25,7.4,WA
2025-08-25,6.6,PRE
2025-08-25,6.8,WA
2025-08-25,5.3,WA
2025-08-25,8.6,WA
2025-08-28,8.9,WA
2025-08-28,9.5,WA
2025-08-28,8.5,PRE
2025-08-28,5.0,WA
2025-08-28,7.2,TEL
2025-08-28,7.5,PRE
2025-08-29,8.1,PRE
2025-08-29,7.1,WA
2025-08-29,9.1,WA
2025-08-29,8.8,PRE
2025-08-29,7.5,TEL
2025-08-29,7.1,TEL
2025-08-29,7.5,WA
2025-08-29,7.9,WA
2025-08-29,6.3,WA
2025-08-29,9.5,MAIL
2025-08-29,7.9,TEL
2025-08-29,8.5,TEL
2025-08-29,8.1,PRE
2025-09-02,7.1,WA
2025-09-02,10.0,PRE
2025-09-02,7.8,WA
2025-09-02,8.2,WA
2025-09-02,8.2,WA
2025-09-02,9.6,TEL
2025-09-02,7.5,WA
2025-09-02,8.6,WA
2025-09-02,8.2,WA
2025-09-02,8.6,MAIL
2025-09-02,7.0,PRE
2025-09-02,8.2,TEL
2025-09-02,7.3,PRE
2025-09-03,6.8,TEL
2025-09-03,4.5,WA
2025-09-03,7.7,PRE
2025-09-03,7.5,TEL
2025-09-03,7.5,WA
2025-09-03,6.5,MAIL
2025-09-03,8.8,WA
2025-09-03,9.5,TEL
2025-09-03,7.2,WA
2025-09-03,9.4,PRE
2025-09-03,6.6,WA
2025-09-03,6.4,TEL
2025-09-04,4.4,MAIL
2025-09-04,6.7,WA
2025-09-04,7.0,PRE
2025-09-04,5.7,WA
2025-09-04,8.0,MAIL
2025-09-04,8.6,WA
2025-09-04,4.4,WA
2025-09-04,6.6,WA
2025-09-04,7.9,WA
2025-09-04,7.3,WA
2025-09-04,9.2,WA
2025-09-04,6.1,WA
2025-09-04,7.2,WA
2025-09-04,7.8,PRE
2025-09-05,7.2,WA
2025-09-05,4.9,MAIL
2025-09-05,8.7,WA
2025-09-05,7.7,WA
2025-09-05,9.0,WA
2025-09-05,4.9,PRE
2025-09-05,7.8,PRE
2025-09-05,5.0,WA
2025-09-05,7.2,PRE
2025-09-05,10.0,WA
2025-09-05,8.4,TEL
2025-09-05,7.5,PRE
2025-09-05,5.7,PRE
2025-09-05,5.4,PRE
2025-09-05,7.1,PRE
2025-09-05,8.0,PRE
2025-09-08,7.9,PRE
2025-09-08,10.0,TEL
2025-09-08,9.0,WA
2025-09-08,9.2,WA
2025-09-08,8.8,TEL
2025-09-08,7.4,WA
2025-09-08,8.1,WA
2025-09-08,9.1,WA
2025-09-08,8.2,WA
2025-09-08,6.5,PRE
2025-09-08,7.4,WA
2025-09-08,8.5,PRE
2025-09-08,8.5,TEL
2025-09-08,5.6,PRE
2025-09-09,6.5,WA
2025-09-09,7.8,TEL
2025-09-09,8.5,TEL
2025-09-09,9.0,WA
2025-09-10,6.7,WA
2025-09-10,8.1,WA
2025-09-10,7.2,TEL
2025-09-10,7.9,WA
2025-09-10,9.6,PRE
2025-09-10,8.0,PRE
2025-09-10,8.9,TEL
2025-09-15,8.0,WA
2025-09-15,9.5,WA
2025-09-15,7.4,TEL
2025-09-15,7.2,WA
2025-09-15,10.0,MAIL
2025-09-15,8.6,WA
2025-09-15,8.6,MAIL
2025-09-15,9.9,MAIL
2025-09-15,8.4,WA
2025-09-15,7.4,TEL
2025-09-15,9.1,PRE
2025-09-16,6.4,MAIL
2025-09-16,7.9,WA
2025-09-16,8.2,PRE
2025-09-16,8.4,WA
2025-09-16,8.7,WA
2025-09-16,6.3,PRE
2025-09-16,7.7,TEL
2025-09-16,8.8,WA
2025-09-17,6.6,WA
2025-09-17,7.1,WA
2025-09-17,8.3,WA
2025-09-17,7.7,WA
2025-09-20,8.7,WA
2025-09-22,6.7,WA
2025-09-22,8.6,WA
2025-09-22,8.6,PRE
2025-09-22,7.4,WA
2025-09-22,7.7,MAIL
2025-09-22,7.3,MAIL
2025-09-22,8.4,TEL
2025-09-22,5.7,WA
2025-09-22,8.6,PRE
2025-09-22,2.5,WA
2025-09-22,8.0,WA
2025-09-22,10.0,WA
2025-09-22,7.6,WA
2025-09-22,7.6,MAIL
2025-09-23,8.9,WA
2025-09-23,8.9,MAIL
2025-09-23,7.4,WA
2025-09-23,10.0,MAIL
2025-09-23,8.2,MAIL
2025-09-23,8.2,MAIL
2025-09-29,7.9,WA
2025-09-29,8.8,TEL
2025-09-29,8.0,WA
2025-09-29,7.5,PRE
2025-09-29,8.8,WA
2025-09-29,8.2,TEL
2025-09-29,7.5,WA
2025-09-29,8.6,TEL
2025-09-29,4.7,WA
2025-09-30,7.6,WA
2025-09-30,6.3,TEL
2025-09-30,8.2,PRE
2025-09-30,7.5,WA
2025-09-30,8.9,WA
2025-09-30,6.5,PRE
2025-09-30,9.3,WA
2025-09-30,8.7,PRE
2025-09-30,8.4,WA
2025-09-30,9.7,PRE
2025-09-30,7.0,WA
2025-10-02,10.0,MAIL
2025-10-02,7.8,WA
2025-10-02,7.7,WA
2025-10-02,7.2,WA
2025-10-02,8.6,MAIL
2025-10-02,7.9,PRE
2025-10-02,6.4,WA
2025-10-02,7.8,WA
2025-10-02,7.3,MAIL
2025-10-02,6.2,TEL
2025-10-02,6.6,TEL
2025-10-02,10.0,WA
2025-10-03,8.0,TEL
2025-10-03,6.5,PRE
2025-10-03,8.5,PRE
2025-10-03,8.7,PRE
2025-10-03,9.8,WA
2025-10-03,8.3,WA
2025-10-03,9.3,PRE
2025-10-03,8.6,PRE
2025-10-03,9.0,PRE
2025-10-03,5.8,MAIL
2025-10-03,7.6,MAIL
2025-10-03,6.0,WA
2025-10-03,8.7,PRE
2025-10-03,9.2,WA
2025-10-03,6.0,PRE
2025-10-06,8.8,TEL
2025-10-06,9.0,WA
2025-10-06,8.8,WA
2025-10-06,10.0,WA
2025-10-06,9.0,PRE
2025-10-06,9.0,TEL
2025-10-08,8.4,TEL
2025-10-08,9.6,WA
2025-10-08,8.6,TEL
2025-10-08,3.4,PRE
2025-10-08,8.0,TEL
2025-10-08,9.1,MAIL
2025-10-08,8.1,TEL
2025-10-08,8.4,TEL
2025-10-08,7.0,PRE
2025-10-08,7.9,WA
2025-10-08,8.6,PRE
2025-10-09,8.6,MAIL
2025-10-09,6.6,WA
2025-10-09,8.6,PRE
2025-10-09,10.0,TEL
2025-10-09,5.0,TEL
2025-10-09,8.4,TEL
2025-10-09,7.8,WA
2025-10-09,6.1,WA
2025-10-09,4.8,MAIL
2025-10-10,7.3,WA
2025-10-10,9.5,WA
2025-10-10,8.9,PRE
2025-10-10,9.9,WA
2025-10-10,10.0,MAIL
2025-10-10,7.2,PRE
2025-10-13,9.4,PRE
2025-10-13,9.7,PRE
2025-10-13,8.1,WA
2025-10-13,8.0,PRE
2025-10-13,7.8,WA
2025-10-13,9.0,WA
2025-10-13,7.8,TEL
2025-10-13,8.7,PRE
2025-10-15,7.4,WA
2025-10-15,6.8,WA
2025-10-15,6.4,WA
2025-10-15,7.6,WA
2025-10-15,8.5,MAIL
2025-10-15,9.1,PRE
2025-10-15,5.0,WA
2025-10-15,8.5,WA
2025-10-15,7.6,WA
2025-10-15,6.1,TEL
2025-10-15,7.6,PRE
2025-10-15,4.6,TEL
2025-10-16,9.0,PRE
2025-10-16,9.0,WA
2025-10-16,7.1,PRE
2025-10-16,7.2,PRE
2025-10-16,8.9,WA
2025-10-16,9.3,TEL
2025-10-16,8.8,WA
2025-10-16,8.1,WA
2025-10-16,6.7,PRE
2025-10-16,6.9,MAIL
2025-10-16,8.5,MAIL
2025-10-20,7.4,PRE
2025-10-20,6.7,WA
2025-10-20,7.9,PRE
2025-10-20,8.4,MAIL
2025-10-20,10.0,TEL
2025-10-20,8.5,WA
2025-10-20,7.7,TEL
2025-10-20,7.5,TEL
2025-10-20,7.8,TEL
2025-10-20,8.0,WA
2025-10-20,7.0,WA
2025-10-20,6.8,WA
2025-10-20,8.9,PRE
2025-10-20,6.6,MAIL
2025-10-22,7.3,WA
2025-10-22,6.6,PRE
2025-10-22,6.7,MAIL
2025-10-22,8.1,TEL
2025-10-22,8.2,WA
2025-10-23,7.2,WA
2025-10-23,8.6,WA
2025-10-23,9.0,PRE
2025-10-23,7.5,WA
2025-10-23,8.3,WA
2025-10-23,6.4,WA
2025-10-24,5.5,PRE
2025-10-24,9.7,WA
2025-10-24,9.5,PRE
2025-10-24,4.6,PRE
2025-10-24,7.7,WA
2025-10-24,2.5,PRE
2025-10-24,6.5,WA
2025-10-24,6.9,MAIL
2025-10-24,9.0,WA
2025-10-24,10.0,WA
2025-10-24,8.2,WA
2025-10-24,9.4,TEL
2025-10-24,5.5,WA
2025-10-24,7.0,MAIL
2025-10-27,7.6,MAIL
2025-10-27,9.0,WA
2025-10-27,5.2,MAIL
2025-10-27,7.3,WA
2025-10-27,7.5,WA
2025-10-27,5.9,PRE
2025-10-27,9.8,PRE
2025-10-27,8.5,WA
2025-10-27,8.4,WA
2025-10-27,7.8,PRE
2025-10-27,8.0,WA
2025-10-30,7.6,WA
2025-10-30,7.9,MAIL
2025-10-30,6.1,TEL
2025-10-30,6.2,PRE
2025-10-30,9.3,PRE
2025-10-30,8.4,WA
2025-10-30,6.3,WA
2025-10-30,8.9,TEL
2025-10-30,8.2,PRE
2025-10-30,6.6,WA
2025-10-30,7.0,WA
2025-10-30,9.4,WA
2025-10-30,7.3,WA
2025-10-30,8.2,WA
2025-10-31,9.2,WA
2025-10-31,7.4,WA
2025-10-31,7.8,MAIL
2025-10-31,9.3,WA
2025-10-31,6.7,TEL
2025-10-31,7.5,TEL
2025-10-31,8.0,PRE
2025-10-31,8.9,WA
2025-10-31,7.4,PRE
2025-10-31,10.0,MAIL
2025-10-31,6.9,TEL
2025-11-03,8.5,MAIL
2025-11-03,8.0,TEL
2025-11-03,5.4,WA
2025-11-03,9.2,WA
2025-11-03,8.2,WA
2025-11-03,10.0,WA
2025-11-04,5.9,WA
2025-11-04,8.7,WA
2025-11-04,7.1,TEL
2025-11-04,7.6,TEL
2025-11-04,9.8,PRE
2025-11-04,7.6,PRE
2025-11-04,7.2,PRE
2025-11-04,5.3,WA
2025-11-04,9.1,WA
2025-11-04,6.9,WA
2025-11-04,7.3,WA
2025-11-05,7.1,WA
2025-11-05,5.8,MAIL
2025-11-05,8.9,PRE
2025-11-05,9.4,PRE
2025-11-05,6.6,WA
2025-11-05,8.8,WA
2025-11-05,9.9,WA
2025-11-05,9.0,WA
2025-11-06,7.4,PRE
2025-11-06,8.3,WA
2025-11-06,7.8,WA
2025-11-06,8.2,PRE
2025-11-06,7.4,PRE
2025-11-06,8.2,TEL
2025-11-06,10.0,TEL
2025-11-06,7.4,WA
2025-11-06,9.7,WA
2025-11-06,8.0,WA
2025-11-07,10.0,WA
2025-11-07,7.3,WA
2025-11-07,4.4,WA
2025-11-07,8.5,WA
2025-11-07,9.8,PRE
2025-11-07,6.3,PRE
2025-11-07,7.8,WA
2025-11-07,8.5,WA
2025-11-10,8.8,PRE
2025-11-10,7.0,WA
2025-11-10,2.8,MAIL
2025-11-10,9.4,WA
2025-11-10,6.8,TEL
2025-11-10,8.9,PRE
2025-11-10,8.4,TEL
2025-11-10,8.8,PRE
2025-11-11,4.7,PRE
2025-11-11,7.6,TEL
2025-11-11,8.3,WA
2025-11-11,9.2,PRE
2025-11-11,8.0,PRE
2025-11-11,8.1,WA
2025-11-11,9.8,WA
2025-11-11,10.0,WA
2025-11-11,7.9,PRE
2025-11-11,9.6,MAIL
2025-11-11,7.8,WA
2025-11-12,8.1,TEL
2025-11-12,8.1,PRE
2025-11-12,7.8,MAIL
2025-11-12,7.5,MAIL
2025-11-12,6.3,PRE
2025-11-13,8.6,TEL
2025-11-13,9.6,MAIL
2025-11-13,9.1,PRE
2025-11-13,8.9,WA
2025-11-13,8.7,WA
2025-11-13,8.9,WA
2025-11-13,9.2,MAIL
2025-11-13,8.4,WA
2025-11-13,5.2,PRE
2025-11-14,7.0,TEL
2025-11-14,7.1,PRE
2025-11-14,6.6,MAIL
2025-11-14,9.5,PRE
2025-11-14,7.8,TEL
2025-11-14,8.9,WA
2025-11-14,9.1,WA
2025-11-14,7.1,WA
2025-11-14,8.7,WA
2025-11-14,8.4,WA
2025-11-14,7.1,WA
2025-11-14,9.4,MAIL
2025-11-14,6.8,PRE
2025-11-18,5.4,WA
2025-11-18,8.8,PRE
2025-11-18,9.9,WA
2025-11-18,9.5,WA
2025-11-20,8.5,TEL
2025-11-20,8.5,WA
2025-11-20,9.1,WA
2025-11-20,9.0,WA
2025-11-20,8.8,WA
2025-11-20,8.1,WA
2025-11-20,4.2,WA
2025-11-20,6.8,WA
2025-11-20,7.4,WA
2025-11-20,8.4,WA
2025-11-20,9.6,MAIL
2025-11-20,9.3,WA
2025-11-20,4.7,TEL
2025-11-21,8.8,PRE
2025-11-21,8.7,PRE
2025-11-21,8.5,WA
2025-11-21,7.1,WA
2025-11-21,8.1,TEL
2025-11-21,9.0,PRE
2025-11-21,6.5,PRE
2025-11-21,7.4,MAIL
2025-11-24,8.1,WA
2025-11-24,7.7,WA
2025-11-24,7.7,PRE
2025-11-24,6.5,WA
2025-11-24,8.6,WA
2025-11-24,6.4,PRE
2025-11-24,8.5,WA
2025-11-24,9.4,PRE
2025-11-26,7.2,WA
2025-11-26,9.2,WA
2025-11-26,9.1,PRE
2025-11-26,9.6,MAIL
2025-11-26,8.7,TEL
2025-11-26,5.3,PRE
2025-11-26,6.2,TEL
2025-11-26,8.2,WA
2025-11-26,7.6,PRE
2025-11-27,5.6,WA
2025-11-27,9.5,WA
2025-11-27,9.1,WA
2025-11-27,6.1,PRE
2025-11-27,8.1,WA
2025-11-27,4.6,WA
2025-11-27,7.4,PRE
2025-11-27,6.4,PRE
2025-11-27,9.0,PRE
2025-11-27,8.3,PRE
2025-11-27,7.2,TEL
2025-11-27,7.7,PRE
2025-11-27,10.0,MAIL
2025-11-28,5.3,TEL
2025-11-28,8.1,PRE
2025-11-28,7.5,WA
2025-11-28,8.7,PRE
2025-11-28,7.7,PRE
2025-11-28,9.4,WA
2025-11-28,7.3,WA
2025-11-28,7.8,TEL
2025-12-01,8.5,WA
2025-12-01,8.9,WA
2025-12-01,4.6,MAIL
2025-12-01,6.0,MAIL
2025-12-01,10.0,PRE
2025-12-01,6.4,WA
2025-12-01,9.2,WA
2025-12-03,7.5,PRE
2025-12-03,8.7,WA
2025-12-03,7.9,WA
2025-12-03,8.8,WA
2025-12-03,8.9,PRE
2025-12-03,7.3,WA
2025-12-04,7.4,TEL
2025-12-04,9.2,PRE
2025-12-04,6.8,TEL
2025-12-04,9.7,WA
2025-12-04,9.9,WA
2025-12-04,7.3,WA
2025-12-04,9.3,WA
2025-12-05,9.2,WA
2025-12-05,8.4,WA
2025-12-05,8.8,WA
2025-12-05,5.0,WA
2025-12-05,7.4,TEL
2025-12-05,9.1,PRE
2025-12-05,6.0,WA
2025-12-05,9.9,WA
2025-12-05,7.7,TEL
2025-12-08,7.6,WA
2025-12-08,7.4,WA
2025-12-08,8.0,PRE
2025-12-08,9.9,PRE
2025-12-08,8.3,PRE
2025-12-08,9.8,MAIL
2025-12-08,3.3,PRE
2025-12-08,9.0,PRE
2025-12-08,6.1,MAIL
2025-12-08,7.7,MAIL
2025-12-08,8.6,WA
2025-12-08,10.0,WA
2025-12-08,7.9,PRE
2025-12-08,8.7,PRE
2025-12-08,8.1,TEL
2025-12-10,7.9,WA
2025-12-10,7.4,PRE
2025-12-10,8.9,PRE
2025-12-10,5.2,WA
2025-12-10,6.5,WA
2025-12-10,8.6,WA
2025-12-10,6.4,PRE
2025-12-10,7.8,WA
2025-12-10,9.2,MAIL
2025-12-10,8.9,WA
2025-12-10,10.0,MAIL
2025-12-10,8.9,WA
2025-12-12,9.5,WA
2025-12-12,7.7,PRE
2025-12-12,8.2,PRE
2025-12-12,7.8,MAIL
2025-12-12,9.5,TEL
2025-12-12,7.7,PRE
2025-12-12,7.4,PRE
2025-12-12,6.4,WA
2025-12-12,8.6,PRE
2025-12-12,8.4,PRE
2025-12-12,9.4,PRE
2025-12-15,8.9,PRE
2025-12-15,8.2,TEL
2025-12-15,6.5,WA
2025-12-15,8.3,TEL
2025-12-15,9.2,WA
2025-12-15,8.0,WA
2025-12-15,7.1,WA
2025-12-15,8.4,WA
2025-12-16,8.3,WA
2025-12-16,7.7,PRE
2025-12-16,3.9,PRE
2025-12-16,4.5,TEL
2025-12-16,8.5,WA
2025-12-16,5.4,TEL
2025-12-16,7.6,MAIL
2025-12-16,7.1,PRE
2025-12-16,8.5,PRE
2025-12-16,7.4,MAIL
2025-12-17,7.7,WA
2025-12-17,9.5,WA
2025-12-17,8.1,WA
2025-12-17,8.2,TEL
2025-12-17,9.5,WA
2025-12-17,7.3,PRE
2025-12-17,8.2,PRE
2025-12-17,7.0,WA
2025-12-17,10.0,PRE
2025-12-17,10.0,WA
2025-12-17,9.6,WA
2025-12-17,4.0,MAIL
2025-12-17,7.8,WA
2025-12-17,8.2,WA
2025-12-18,7.4,PRE
2025-12-18,8.0,PRE
2025-12-18,5.2,WA
2025-12-18,9.6,PRE
2025-12-18,7.1,WA
2025-12-18,8.9,PRE
2025-12-20,8.3,PRE
2025-12-20,4.5,WA
2025-12-20,8.2,PRE
2025-12-20,7.2,WA
2025-12-20,9.2,PRE
2025-12-20,9.7,TEL
2025-12-22,7.2,PRE
2025-12-22,6.9,WA
2025-12-22,4.6,WA
2025-12-22,7.6,WA
2025-12-22,6.8,WA
2025-12-22,10.0,PRE
2025-12-22,7.5,WA
2025-12-22,5.6,WA
2025-12-22,9.4,MAIL
2025-12-24,8.1,PRE
2025-12-24,9.3,TEL
2025-12-24,7.5,WA
2025-12-24,9.2,WA
2025-12-24,8.3,TEL
2025-12-24,9.7,WA
2025-12-24,4.6,MAIL
2025-12-24,8.6,MAIL
2025-12-24,8.5,TEL
2025-12-24,6.2,PRE
2025-12-24,8.7,WA
2025-12-24,6.7,WA
2025-12-24,10.0,WA
2025-12-24,9.8,WA
2025-12-25,10.0,MAIL
2025-12-25,9.6,WA
2025-12-25,9.6,MAIL
2025-12-25,9.6,MAIL
2025-12-25,6.7,MAIL
2025-12-25,6.0,MAIL
2025-12-25,9.0,TEL
2025-12-25,7.4,PRE
2025-12-25,7.4,PRE
2025-12-26,6.8,WA
2025-12-26,7.9,PRE
2025-12-26,8.3,WA
2025-12-26,6.5,MAIL
2025-12-26,10.0,MAIL
2025-12-29,8.9,WA
2025-12-29,6.3,MAIL
2025-12-29,7.1,PRE
2025-12-29,8.3,WA
2025-12-29,7.5,WA
2025-12-29,7.1,WA
2025-12-29,7.4,WA
2025-12-29,7.2,PRE
2025-12-29,6.4,WA
2025-12-29,6.8,PRE
2025-12-29,6.5,MAIL
2025-12-29,8.2,PRE
2025-12-29,9.2,WA
2025-12-29,10.0,PRE
2025-12-29,10.0,WA
